Date,GLD,IWM,QQQ,SPY,TLT
2010-08-04,116.72000122070312,54.243892669677734,41.20279312133789,86.5159683227539,66.17167663574219
2010-08-05,116.9800033569336,53.60581970214844,41.10625457763672,86.424072265625,66.48052978515625
2010-08-06,117.83999633789062,53.28679275512695,41.0447883605957,86.07180786132812,67.20558166503906
2010-08-09,117.4000015258789,53.87577819824219,41.325687408447266,86.53134155273438,66.95722961425781
2010-08-10,117.7300033569336,52.86142349243164,40.965816497802734,86.06414031982422,67.09817504882812
2010-08-11,117.33999633789062,50.78361511230469,39.851036071777344,83.70539855957031,67.99784851074219
2010-08-12,118.7699966430664,50.53002166748047,39.5350341796875,83.1922836303711,67.82994079589844
2010-08-13,118.73999786376953,49.95737838745117,39.254146575927734,82.94723510742188,68.67594146728516
2010-08-16,119.7300033569336,50.35823059082031,39.32435989379883,82.908935546875,70.3946762084961
2010-08-17,119.75,51.2253532409668,39.82468795776367,83.92748260498047,69.99188232421875
2010-08-18,120.22000122070312,51.38077163696289,39.98269271850586,84.08063507080078,70.17988586425781
2010-08-19,120.38999938964844,49.973751068115234,39.37702178955078,82.61791229248047,71.27423095703125
2010-08-20,119.97000122070312,50.02284622192383,39.4296989440918,82.34986114501953,71.19366455078125
2010-08-23,119.77999877929688,49.34385299682617,39.04346466064453,82.03588104248047,71.20706176757812
2010-08-24,120.36000061035156,48.779422760009766,38.31492233276367,80.81819915771484,72.34842681884766
2010-08-25,121.36000061035156,49.51564407348633,38.683589935302734,81.13219451904297,72.11345672607422
2010-08-26,120.95999908447266,49.14752960205078,38.2183723449707,80.58845520019531,72.79157257080078
2010-08-27,121.01000213623047,50.43184280395508,38.683589935302734,81.83676147460938,70.73039245605469
2010-08-30,120.91000366210938,49.327491760253906,38.279808044433594,80.64974212646484,72.08658599853516
2010-08-31,122.08000183105469,49.22932815551758,38.14814376831055,80.64974212646484,72.88556671142578
2010-09-01,121.69000244140625,51.135372161865234,39.28925323486328,83.06210327148438,71.37847900390625
2010-09-02,122.29000091552734,51.69981384277344,39.7281494140625,83.83560180664062,70.6242904663086
2010-09-03,121.86000061035156,52.62417984008789,40.38645935058594,84.9230728149414,69.74896240234375
2010-09-07,122.69999694824219,51.62619400024414,40.1143684387207,83.96577453613281,71.17647552490234
2010-09-08,122.70999908447266,51.92885208129883,40.59714889526367,84.55546569824219,70.61088562011719
2010-09-09,121.55999755859375,51.96157455444336,40.75511932373047,84.9460220336914,69.21702575683594
2010-09-10,121.7300033569336,52.12517547607422,40.90435791015625,85.3748779296875,68.90047454833984
2010-09-13,121.62000274658203,53.39314651489258,41.474910736083984,86.32451629638672,69.2371597290039
